Comment,Positive,Neutral,Negative,Sentiment,post_id
Porsi salad sayurnya bisa buat rame2.. Rasanya enak banget... Recomended utk pejuang diet 😁,0.999818742275238,5.802719897474162e-05,0.0001232557115145,positive,45
👍 aku n anakku udh coba kesana,0.9246610403060912,0.0719474256038665,0.0033915555104613,positive,45
Wah enak banget iki😍,0.999775230884552,6.262969691306353e-05,0.0001621851406525,positive,45
@ptryokta @castielkrisdiyanto ssuk gas rno,0.0001868394465418,0.9997000694274902,0.0001130949676735,neutral,45
Subhanallah... terimakasih atas nasehatnya,0.9989504814147948,0.000490203499794,0.0005593649111688,positive,47
Bukanya sore ya? Siang apa gak buka brati,0.0010947680566459,0.7160876989364624,0.2828174829483032,neutral,48
Padahal mayan jauh dari solobaru wkwk. Tapi menu menunya rekomended banget. Dan yang paling penting deket dari rumah jadi enak sat set sat set wkwk,0.9997023940086364,0.0001111370002035,0.0001863282959675,positive,48
Kenapa aku yg rumah disini ga prnh tau 😂🤣 @dewirahmawulan__,0.0003625567478593,0.000208091631066,0.9994292855262756,negative,48
@aditrandyh loh deket dong,0.9449958205223083,0.0495369173586368,0.0054672653786838,positive,48
@andrimstf ayo kesiniiiiiii,0.0164362248033285,0.9313318133354188,0.0522320047020912,neutral,48
@hab_amr,0.0005009268643334,0.0002932035131379,0.9992058873176576,negative,48
"Maaf saya pernah kesana 🙌 pesanan ngaterin salah tp dah kadung kemaksn sm suami trus berikutnya salah lg krna kan itu buman pesanan kitaakhirnya saya tolak, gak lama di datengin bawa kertas menu dan bilang ""ini pesanannya sesuai yg ditulis lho kak"" dan saya bilang ""itupesanan bukan dr meja ini kak""",0.0005237453151494,0.0005596457631327,0.9989166259765624,negative,48
@natalia_soehodo,0.0182807520031929,0.0039239530451595,0.9777953624725342,negative,48
@arofafah,0.0853865891695022,0.9118364453315736,0.0027769445441663,neutral,48
Ada juga sop sapi extra cacing pita wak,0.0212071780115365,0.9741103649139404,0.0046824114397168,neutral,48
@om.pens catet pak,0.0003885355836246,0.0004300994041841,0.99918133020401,negative,48
@dije_arif,0.0002875645877793,0.9995576739311218,0.0001548072614241,neutral,48
Gaskeun @galihgunturgemilang @diandnc @madmamaz dek syef dah kesini beloooom? @syefiraayudia @genttruestories,0.7198837399482727,0.2202827930450439,0.0598334707319736,positive,48
Naruto style,0.6545218825340271,0.2199165821075439,0.1255615353584289,positive,48
Deket gak ini @septianikaa?,0.0080687133595347,0.0140354968607425,0.9778957962989808,negative,48
@dlusiaa_,0.0261508133262395,0.9707569479942322,0.0030922091100364,neutral,48
"Ohh iyaa,2 hari yg lalu ke sana,saladnya enak,bebek goreng nya jg enak,",0.9995885491371156,0.0001517217460786,0.0002597382699605,positive,48
@atcocta,0.2387363314628601,0.0156092690303921,0.7456544041633606,negative,48
@sn4pcc @111967.jpg @njelyiy,0.0001850695116445,0.999575674533844,0.0002392338647041,neutral,48
@splitofmars @ddumptrashx @bubbsaa,0.0405277423560619,0.9575401544570924,0.0019320119172334,neutral,48
Yok mba @fe_soetanto 😂,0.9815619587898254,0.0141721153631806,0.0042659980244934,positive,48
@sillvymarlina &@gals.99 ...yuuk kapaaann..😁🥰,0.993073582649231,0.0030707058031111,0.0038556717336177,positive,48
@cayoo_adi,0.0076444502919912,0.9492053389549256,0.0431501604616642,neutral,48
Dl wktu masih di solo ak sring ksni.. emg candu bgt masakan ny. Hmmm jd kangen solo.. udh lama bgt gk ksna.,0.9991212487220764,0.0001949488942045,0.0006838146946392,positive,48
@gabrielmarvingoenadi coba ki,0.000549228338059,0.9992247819900512,0.0002259514585603,neutral,48
@yunanandriva,0.0002458337112329,0.9995773434638976,0.0001768382207956,neutral,48
@fikk_fikaaa @anayuliysusilowati plissss ajak aku kesini wkwkwk,0.9919891953468324,0.004179922863841,0.0038308468647301,positive,48
"Cuma 1.5km dari rumah, kemarin kesana gara-gara postingan ini, Enak mantap !! ❤️",0.9986417889595032,0.0003142558562103,0.0010439796606078,positive,48
@xyfrkaa_ 😍😍😍😍😍 besok ke sini,0.9996527433395386,8.439066732535139e-05,0.0002629382361192,positive,48
@andrewtralala,0.0089157819747924,0.9902787804603576,0.0008055113721638,neutral,48
cantumin min daftar harganya,0.0002219250309281,0.9996204376220704,0.0001576715731061,neutral,48
@antonsumbogo gassss sabtu wkwk,0.173639565706253,0.4739985466003418,0.3523618578910827,neutral,48
@azisahyat adoh ra mbak?,0.0010449300752952,0.9612188935279846,0.037736177444458,neutral,48
Ekhem @fauzan_nurh,0.0002964414015877,0.9993422627449036,0.0003612664877437,neutral,48
Mau coba @margasepty ?,0.0007411849801428,0.9864670634269714,0.0127917639911174,neutral,48
@rtn_naa gas yaa,0.0083967074751853,0.9901408553123474,0.0014624437317252,neutral,48
@fetty.fatmalikh gasssin,0.005751309916377,0.0505178347229957,0.9437308311462402,negative,48
@krishnaros_,0.0052304887212812,0.002872297540307,0.9918972253799438,negative,48
@gilarhargi,0.3976489305496216,0.0089002093300223,0.5934509038925171,negative,48
"Yg pasti buat males Solo Baru banyak SPA & Massage, hiburan malamnya, jd gak nyaman tinggal di soba.. ndak ad yg mau ngakat tempat” ini biar lebih di evaluasi & jaga",0.0310094095766544,0.0009167854441329,0.9680737853050232,negative,48
@chefalaundry,0.0012768652522936,0.9983925223350524,0.00033060243004,neutral,48
@rosalia_monika kapan kesini lagi?,0.0005399467772804,0.0022644340060651,0.997195601463318,negative,48
@bryansandy4656 mau,0.0004000663466285,0.9993731379508972,0.0002268891694257,neutral,48
@nia_fita09 menu diet gesss 😂😂,0.0010653410572558,0.0038850575219839,0.99504953622818,negative,48
Anu..partner kulinerku saiki sibuk .dadi sementara engga sik😢,0.0005417230422608,0.9693705439567566,0.0300877466797828,neutral,48
Recomended bgd....ownernya ramah parah....sajiannya sehat nikmat...harga pas ....harus bgt balik lagi...saladnya ngangeni wedang bunga talang nya top,0.999772012233734,8.071983029367402e-05,0.0001473053562222,positive,48
"bener , apalagi harganya bener"" sesuai .. apalagi cepet banget pelayanan nya",0.9992844462394714,0.0001363530027447,0.0005791735020466,positive,48
@vitasaridamay,0.0012454632669687,0.998590052127838,0.0001645140873733,neutral,48
@chrisna_cadaz kuy,0.1490080952644348,0.8124278783798218,0.0385639853775501,neutral,48
@mas_dhanidwihutomo,0.0003279351221863,0.999505877494812,0.0001661821297602,neutral,48
@novagaluh23 saladdd,0.0012360387481749,0.5853405594825745,0.4134233891963959,neutral,48
@fitri_eka_mardiana,0.0002483411226421,0.9994256496429444,0.0003260987868998,neutral,48
"@diaharumningsih ,, lama gak kesini ya 😂",0.0019746390171349,0.027042107656598,0.9709832668304444,negative,48
@henmaaa_ cobain yukkk,0.9812255501747132,0.0136369792744517,0.0051375115290284,positive,48
@selviannovita,0.0162265617400407,0.9822540879249572,0.0015194532461464,neutral,48
Knp ga dari dulu ya @rjehann,0.0010704521555453,0.0012158737517893,0.9977136850357056,negative,48
Terno rene ak sep @septya.chiwa,0.0028600273653864,0.9943022727966307,0.0028376902919262,neutral,48
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,48
"Di Mbaki yaa , udah pernah kesana dong 😍",0.9915754199028016,0.0022912661079317,0.0061333193443715,positive,48
@yelisabetdn ws rene liss?,0.0002695298171602,0.9994761347770692,0.0002543583977967,neutral,48
@hari.iedul.fitriyanto,0.0005340542411431,0.2321885228157043,0.7672774195671082,negative,48
Duhhh jadi ngilerrrr 🫠,0.5272977948188782,0.0016073278384283,0.4710948467254638,positive,48
Iya betul mbaki aku udh kesana 😊,0.9976738095283508,0.0005361270159482,0.0017900734674185,positive,48
@nhafifah773 cedak omah,0.0002686029765754,0.9990615248680116,0.0006699348450638,neutral,48
"rekomen poll, mas nya jg ganteng2😁😁😁😁",0.9991756081581116,0.0004518291680142,0.0003725563001353,positive,48
Itu mbaki bkn soba 😭,0.0036945522297173,0.0079417210072278,0.9883637428283693,negative,48
@dwi.rahmanto yuk,0.0002236938453279,0.9994996786117554,0.0002766109537333,neutral,49
Pernah ke sukoharjo tow,0.0079005751758813,0.9914888143539428,0.0006105385255068,neutral,50
Fav 😂😍 @lovelyalvi26 mau nyoba?,0.0097400331869721,0.9840233325958252,0.006236569955945,neutral,50
Tiwas adoh2...@aliefrizkyshu lha kok......😢,0.0003708291333168,9.57978336373344e-05,0.9995334148406982,negative,50
brpa kav,0.9975304007530212,0.0007906345417723,0.0016789172077551,positive,50
Adooh meen tak pikir mung kono kui,0.0874475985765457,0.0031059610191732,0.9094464778900146,negative,50
Mampir dwonggg 😢,0.000312386022415,0.0005463231937028,0.9991412162780762,negative,50
Ayo mrono,0.5752353668212891,0.0273227058351039,0.3974419236183166,positive,50
Yah @bsetiaji181 cedak omah,0.000156531430548,0.0001332951069343,0.9997101426124572,negative,51
@farhatabdat__ gas?,0.001280895085074,0.007669486105442,0.9910496473312378,negative,51
@_hanastyy gass,0.0005525019369088,0.9986155033111572,0.0008319708285853,neutral,53
@reza_qamarullah enak keknya pah,0.9991508722305298,0.0005208349321037,0.000328245019773,positive,53
suka kak,0.9996733665466307,0.0001114724800572,0.0002152336819563,positive,53
"menu nya sama kayak yg di tasikmadu,makan sayur gak perlu jauh2 lagi 😍 tp mslhe ngajak sopo 😢",0.9992735981941224,0.000318096455885,0.0004083319799974,positive,53
@kharismatyaswe kowe ra nyobo jajan kene ?? Hlooo cedak omah nduk w3s mbok testing rung ki,0.0080135902389884,0.0035528673324733,0.9884335398674012,negative,53
@trsnaida mending rene wkwk,0.9940943121910096,0.001681592897512,0.0042240782640874,positive,53
@aswuri_taj jum kuyyy,0.0133808869868516,0.9541180729866028,0.032500997185707,neutral,53
@fatik.rmdhn yuks,0.0018410183256492,0.995798647403717,0.0023602312430739,neutral,53
@jennairasafiya @_melatirisheni_12,0.0004542910319287,0.9993908405303956,0.0001548883301438,neutral,53
@daprynm mana nih?,0.0014463323168456,0.2439050674438476,0.7546485662460327,negative,53
❤️❤️ td siang baru dr sana. Enak smua.... @widyoagung sukses trs gul (owner),0.999502658843994,0.000222493064939,0.0002748316328506,positive,53
@anisa_frm penisirin,0.0001915423781611,0.9996057152748108,0.0002027981827268,neutral,53
@jieratallah,0.2237132936716079,0.0063440026715397,0.7699427008628845,negative,53
Bunddd 🥺 @kartikachand_,0.0001648952456889,0.998695433139801,0.0011397569905966,neutral,53
@dillaays,0.9984285235404968,0.0004516853659879,0.0011197046842426,positive,53
@joezifar,0.9793267250061036,0.0124596441164612,0.0082136737182736,positive,53
@minarsih_ndutmua pengen,0.1613623946905136,0.450853019952774,0.3877846300601959,neutral,53
Kesini yuk ay @_iguntara5,0.000207062708796,0.9995763897895812,0.0002165179903386,neutral,53
Enak Ki @syamsihartati,0.0005517242243513,0.0001135500278905,0.999334752559662,negative,53
@ellentha_putri ketoke enak sis 😍,0.9993718266487122,0.0003546169900801,0.0002735612215474,positive,53
@mmuthiahfc,0.0037664328701794,0.98858904838562,0.007644488941878,neutral,53
Cdahe mbh kudu mas @irul2491,0.000323488144204,0.0009285763371735,0.998747944831848,negative,53
Bisa yok @priswariwina,0.0001845257502282,0.9996753931045532,0.0001401678891852,neutral,53
@iinpernada keknya menarik😂,0.9518645405769348,0.0333484373986721,0.0147869866341352,positive,53
@intanseptianana,0.0052724499255418,0.9942530989646912,0.0004744501202367,neutral,53
@mu_thik @mrtha.ndr,0.0011756228050217,0.9959557056427002,0.0028686816804111,neutral,53
@erlindaristi,0.0134111624211072,0.9745493531227112,0.0120394947007298,neutral,53
@tika_rohmawati sido rene ora? Wkw,0.0002987590560223,0.0022849598899483,0.9974162578582764,negative,53
@naseruuul @indahkusumawardanii @diayu.sr,0.987785816192627,0.0082330405712127,0.0039811464957892,positive,53
😍,0.9993459582328796,0.0001032847867463,0.000550735858269,positive,53
Mau cem ni gak @kos.griyakalibogor 😂,0.0005696588777936,0.6201749444007874,0.3792554140090942,neutral,53
Harus kesini nih😍,0.9993913173675536,0.0001293794339289,0.0004792550753336,positive,53
@magdalenanetty,0.0043859407305717,0.994883954524994,0.0007301365840248,neutral,53
@zsazsa_bonavita @fitrijulyo @widyaabb 🔥,0.0002339489001315,0.9996347427368164,0.0001313114335061,neutral,53
yank @achekneggro,0.0002737222821451,0.9994778037071228,0.0002485497971065,neutral,53
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,53
Mantap👍,0.9997701048851012,6.406690954463556e-05,0.0001657562243053,positive,53
@vera_ernawaty & @olinorlinda ayo gassss,0.0005355412140488,0.9988206028938292,0.0006438536802306,neutral,54
Catet pi @evviarum,0.0001764599292073,0.9988983869552612,0.000925121072214,neutral,54
The best banget....rasanya enak harga murah😍😍😍,0.9998005032539368,6.10162278462667e-05,0.0001385507639497,positive,54
@rahajengdevitaa,0.6639701724052429,0.3299482762813568,0.0060814907774329,positive,54
@hey_ndah,0.0106099788099527,0.9872574210166932,0.0021325785201042,neutral,54
@lastorina_orin,0.0024691154249012,0.0053796065039932,0.9921512603759766,negative,54
@eric.indrap,0.0005307926912792,0.0004294402897357,0.9990397095680236,negative,54
@mrs.happyhap pgn tp adoh,0.9951871037483216,0.0022798422724008,0.002533073304221,positive,54
"Pernah, dan menyenangkan 🤩👍",0.9995805621147156,0.0001384826464345,0.0002810290607158,positive,54
@fathoni.hafidz,0.0003455642436165,0.9988892674446106,0.0007652007043361,neutral,54
@adella.novitas kuyyy,0.0026295373681932,0.0445149689912796,0.9528554677963256,negative,54
Keluyuran malam ini bestieeee @turianggraini @rien_justrien @a.k.u.novita @rienadewii,0.0103314304724335,0.9766231775283812,0.0130454320460557,neutral,54
@rennytesna @dyarwahyu ayo kapan?😍,0.6275147199630737,0.1021141558885574,0.27037113904953,positive,54
gas le @yanutimur @shofiesholikhah cedek omah e @septian.erwin,0.0003898569848388,0.288925290107727,0.7106848955154419,negative,54
@agriztadheka,0.9965733289718628,0.0016113969031721,0.001815291121602,positive,54
mimin sukaaa,0.9996108412742616,7.538150384789333e-05,0.0003137178136967,positive,54
@bolraskej,0.8510932326316833,0.0273410081863403,0.1215657815337181,positive,54
@luvleyfa_128,0.0007141855894587,0.9991157650947572,0.0001701091823633,neutral,54
Saladnya mantaab.. uakeeeh porsinya,0.0011863043764606,0.0003352272033225,0.9984784722328186,negative,54
Vegetarian cocok iki😍 #vegan #vegetarian,0.9936655163764954,0.0020662390161305,0.0042683007195591,positive,54
Gas,0.9003276824951172,0.0024576152209192,0.0972147583961486,positive,54
@arifiantoanand cedak ro Dewe Ki....Gass meeting Ning kene,0.00111848290544,0.99855238199234,0.0003291072498541,neutral,54
Ki daerah cerak soba beb,0.936974287033081,0.0447087585926055,0.0183169189840555,positive,54
doyan rak @ariwijayanti92 ngndi ki,0.0003157440805807,0.9995622038841248,0.0001219771293108,neutral,54
Enak tenan ...mantebs salad dllnya .nggone koncoku ..pulang kon metik kangkung daun slada hidroponik,0.0157503746449947,0.0004199921095278,0.98382967710495,negative,54
@fitrinurhani yuhhh😂,0.0063147037290036,0.0010567919816821,0.9926284551620485,negative,54
@paixzaa,0.9984625577926636,0.0011333040893077,0.0004041733336634,positive,54
@intan____d,0.0530070289969444,0.9272376894950868,0.0197553727775812,neutral,54
@ekkyulia 🔥,0.996867835521698,0.0023439433425664,0.0007881899364292,positive,54
@naymaarifha,0.0029409052804112,0.996738851070404,0.0003202010702807,neutral,54
@aswuri_taj,0.0394313670694828,0.7099975347518921,0.2505711317062378,neutral,54
@lusia_richlawynda @marryatty7470 ayo cuzz rene mb,0.0002633949334267,0.9995591044425964,0.0001775264245225,neutral,54
Ayo bareng 2x ke sana temen2x solo,0.9965950846672058,0.002689340384677,0.0007155972998589,positive,54
Bukanya mulai jam brp,0.0050383312627673,0.0394468307495117,0.9555148482322692,negative,54
@mellysabcde yook,0.0648064687848091,0.0055115041323006,0.9296820163726808,negative,54
Lg usum klithih,0.0501272417604923,0.6187931299209595,0.3310796022415161,neutral,54
Perlu dicoba pa @eko3anto1984,0.00642766430974,0.9924416542053224,0.0011306962696835,neutral,54
@putrikusumas 😋,0.00033095330582,0.99949312210083,0.0001759024744387,neutral,54
@nfajriya gasss 😁,0.4420820474624634,0.5492686033248901,0.0086493827402591,neutral,54
Spill harga min 😁,0.0078822840005159,0.0004520530637819,0.9916656613349916,negative,54
@tabithajesssie @inesalexandriaa nyamnyam,0.0063827778212726,0.9930785298347472,0.0005386870470829,neutral,54
@mey8835,0.0552443116903305,0.9430732131004332,0.0016824806807562,neutral,54
@yanti4042 mh 😁,0.0680228695273399,0.9266851544380188,0.0052919848822057,neutral,54
Besok kesana ahhh deket,0.9983524084091188,0.0003535417781677,0.0012940225424245,positive,54
Yuk pencinta sayur merapat @intansalsa.bi @dindaleoo 😂😂,0.2986415028572082,0.4424639344215393,0.25889453291893,neutral,54
@pitaruth_,0.0139646455645561,0.981221318244934,0.0048140590079128,neutral,54
Kayaknya enk kae de' @arini.rinnn,0.9915212392807008,0.0015713905449956,0.0069074193015694,positive,54
Sayurnya seger bangett❤️,0.9997506737709044,7.368029764620587e-05,0.000175668115844,positive,54
@serlyara doyan ra kwe,0.7032610774040222,0.1789761036634445,0.117762804031372,positive,54
@diyahayu91 senenganmuu yohh cerak nanqq,0.2829729318618774,0.4711359739303589,0.2458910644054412,neutral,54
@donjuanwidagdo,0.0083291204646229,0.9911192059516908,0.0005516511155292,neutral,54
@gnuqsamaapy adoh ko nggon mu?,0.0611261054873466,0.0519469901919364,0.8869268894195557,negative,54
cedak rumahq,0.1017057374119758,0.0728179812431335,0.8254762887954712,negative,54
boleh di coba nii @__n.anisa @wiwien_233,0.0002254593418911,0.999530553817749,0.0002440253156237,neutral,54
Gara2 diajak anakku makan salad sayur disini nih aku jadi doyan makan salad sayur😂😂😂dan pulangnya dibawain sayur an kangkung organik sekresek😍😍,0.9994180202484132,0.0002050603798124,0.0003769600880332,positive,54
@mocalatte99,0.0740259140729904,0.0577215403318405,0.8682525157928467,negative,54
@ni.onni gak pengen kak?😍,0.0005525322631001,0.0001635829394217,0.9992838501930236,negative,54
Ayo bestie @natalie_mrs.leo,0.001992390025407,0.9955217838287354,0.0024858014658093,neutral,54
Mau mudik cobain ini terus balik jkt lagi @aurreliia wkwkwkwk,0.3903693556785583,0.3760682046413421,0.2335624247789383,positive,54
@chesariachesa ngendiii kiii,0.0077561144717037,0.9413880109786988,0.0508558861911296,neutral,54
Gassndaa bunaa @cacawashere,0.9879087805747986,0.0030710699502378,0.0090202065184712,positive,54
@fdr_hersatmaja,0.0053926389664411,0.9936703443527222,0.0009369492181576,neutral,54
Ini ownernya ruamaah puol. Gak pelit ilmu soal taneman2 juga.,0.9431318640708924,0.0012496467679738,0.0556184910237789,positive,54
Rela.bgt bikin candu,0.0003586717357393,0.0001141234533861,0.9995272159576416,negative,54
@ariningsih_dewi @cici.solo.1 🤤,0.0005945991142652,0.9982411861419678,0.0011642057215794,neutral,54
Mba @hyelenbuya99,0.0016680841799825,0.9970703125,0.0012615988962352,neutral,54
@na_fiah @tripuu_ Rene ngono pie,0.0010386697249487,0.9987218976020812,0.0002394340262981,neutral,54
Cobain ini @nabilapputriii,0.1378577798604965,0.5544142723083496,0.3077280223369598,neutral,54
Alamat mana,0.0009250741568394,9.008633787743749e-05,0.9989848732948304,negative,54
Ngendi iki mol @renyyuly,0.0131347421556711,0.9567113518714904,0.0301538649946451,neutral,54
Sini yookk @ariii.kurnia,0.0052146296948194,0.978822648525238,0.0159627571702003,neutral,54
@ran44_dd @trianmalianaa @bundadistaalvaro agendakan,0.000204178126296,0.9996657371520996,0.0001300909643759,neutral,54
Sayang ga buka siang hari😢,0.0006731009925715,0.0001749520306475,0.9991519451141356,negative,54
Enak sii pren serius @ariana07022 @latifahrmdni 😍,0.0005252080154605,0.0001861792406998,0.9992885589599608,negative,54
@aditya.surya.p,0.0004101665690541,0.9993584752082824,0.0002314015728188,neutral,54
@ambangcw,0.0199471544474363,0.9565562605857848,0.023496588692069,neutral,54
Duuhhh pengenn....,0.0044726524502038,0.0001693293161224,0.9953580498695374,negative,54
@nugrohowidoyoko,0.3238666653633117,0.0071480176411569,0.6689853072166443,negative,54
gass kesana gratis foto sm yg masak😁,0.9979448914527892,0.001335913548246,0.000719197501894,positive,54
@eleanaputriiii,0.5077996850013733,0.0740770101547241,0.418123334646225,positive,54
@mercurymee,0.1880830526351928,0.005633539520204,0.8062834143638611,negative,54
"Lagii dan lagii Adidas sale 70% beb, gasskeunn💃🏻",0.596981406211853,0.1832275539636612,0.2197910249233245,positive,54
@bianbears @fahrulprayitno_ @puputanggun99_ @gavin.saputra @yeriaardina_ deket banget,0.0018448398914188,0.9979209303855896,0.000234282168094,neutral,54
Pengen Iki @bangkitpriyo_utomo,0.001836359151639,0.9924235343933104,0.0057400432415306,neutral,54
Yg punya LG ada panenan apa Iki min?soale neg pas jambune berbuah sek beli pada dikasih..matoa Yo enek..kapan kae Aq malah dibawai pulang panenan kangkung hidroponik 😍,0.0650389939546585,0.0030400929972529,0.9319209456443788,negative,54
"Nagihi,salad nya memang andalan ,tapi menu yg lain ga kalah mantap 👌",0.999466359615326,0.0002236223954241,0.0003099938039667,positive,55
Wah ketok enak mantab,0.9996943473815918,0.0001271197106689,0.0001785325293894,positive,55
Badalaaah....nilapke😢,0.0015438450500369,0.0001240717829205,0.9983320832252502,negative,56
Terima kasih sudah makan malam di sebelas rasa ya kak..,0.8311665058135986,0.1649094969034195,0.0039239698089659,positive,56
besok plg solo hrs kesni pap @indra.wahyudi77,0.0002116320829372,0.9996469020843506,0.0001414775906596,neutral,61
Loh lohh harus e ketemu kita yaa😂,0.0016591543098911,0.0008758387994021,0.9974650144577026,negative,61
@yusupridya,0.0414704829454422,0.9428791403770448,0.0156503040343523,neutral,61
salad nya seger bgt,0.9995952248573304,7.381758041447029e-05,0.0003309985040687,positive,61
jujurr pencinta salad wajib cobain inii,0.9995760321617126,0.000155174464453,0.0002688758831936,positive,61
mantep bangett tempatnya,0.0110871391370892,0.0001948646240634,0.988718032836914,negative,61
GOKILLLL,0.0064529990777373,0.0002689016109798,0.9932780861854552,negative,61
saladnyaa 10/10,0.6962003111839294,0.1750760227441787,0.1287236958742141,positive,61
tempatnya buat kumpul bareng keluarga rekomend banget si🤙,0.9998347759246826,6.750795728294179e-05,9.7775919130072e-05,positive,61
jadi pengen kesini lagi deh🥲,0.8587528467178345,0.0015014561358839,0.139745682477951,positive,61
paling suka salad nya 😭,0.9996823072433472,8.217516733566299e-05,0.0002354282914893,positive,61
Baki nya sebelah mana kak?,0.0002228686935268,0.0002928048197645,0.9994843006134032,negative,63
Mantap kak👍,0.9997780919075012,6.766113801859319e-05,0.0001542359677841,positive,63
@intanmaharani05_ sama aku diriku seger mana,0.0024018944241106,0.9897498488426208,0.0078482842072844,neutral,63
Duh enak kui salad mas,0.9996743202209472,8.836550841806456e-05,0.0002372434682911,positive,63
👏👏👏,0.9993628859519958,0.0001098104548873,0.0005273420829325,positive,63
Seger saladnya😍,0.99967622756958,7.132707833079621e-05,0.0002524027659092,positive,63
Bolehhh yukkkk,0.9784648418426514,0.01246586907655,0.0090692341327667,positive,64
masuk list😍,0.9996514320373536,0.0001011024069157,0.0002475536603014,positive,64
@uyabs0,0.0015418571420013,0.9979698061943054,0.0004884081427007,neutral,64
@temporary.nisaa udah belum ?,0.0010994883487001,0.9517321586608888,0.0471683293581008,neutral,64
T4 pasny d mna kak,0.1148036122322082,0.8820570707321167,0.003139344509691,neutral,64
@flowwdy_ @ayunosa27 Alip EpEp Seleb 👏,0.0005155195831321,0.999093532562256,0.0003910344676114,neutral,64
Sukoharjo anjir udu solo😭,0.0887337476015091,0.9107499122619628,0.0005163886235095,neutral,64
Minat ra john salad sayur favorite mu hlo 😆 @silviaseptyaningsih cdak nggonmu sisan mbakii,0.2286356538534164,0.04886931553483,0.7224950194358826,negative,64
@seillanurrr,0.5501021146774292,0.1954085230827331,0.2544893622398376,positive,64
@rrrir.iss,0.9808253645896912,0.0047243847511708,0.0144502278417348,positive,64
Dadi pengen runu,0.9030072689056396,0.0493690036237239,0.0476237013936042,positive,64
Kesukaanku salad kebab endull,0.9995753169059752,0.0001098831489798,0.0003148692776449,positive,64
@revatniaa_,0.0084039671346545,0.9904314875602722,0.0011645114282146,neutral,64
@lutfiaanjar @nvsarz,0.0003205418179277,0.9995595812797546,0.0001199292892124,neutral,64
@indririezma gass?,0.0017155284294858,0.0020565011072903,0.9962279796600342,negative,64
@putri_s_handa,0.0364131405949592,0.9621278643608092,0.0014590474311262,neutral,64
@santinovita__,0.685837984085083,0.2532919049263,0.0608701258897781,positive,64
@endahlusiawati_ pol iki ngdi to?,0.0001055688553606,0.9996765851974488,0.0002178996801376,neutral,64
Ayo ksini @ambangcw @senjaning7869,0.0025288446340709,0.6118482947349548,0.3856229186058044,neutral,64
@dessy.nh,0.0043005933985114,0.9595816135406494,0.0361176617443561,neutral,64
Mulai buka jam brapa?,0.0002494295476935,0.0011293408460915,0.9986212253570556,negative,64
Pas ya Dmn njih,0.9830438494682312,0.0119599178433418,0.0049961991608142,positive,64
Baki????? Lahhhh gimana aku gak tahu ada tempat makan sehat ini? Deket rumah padahal,0.0002828143187798,6.2210310716182e-05,0.99965500831604,negative,64
@oktavianissukma_ kak cucok buatmu,0.4343792200088501,0.5614787936210632,0.0041419705376029,neutral,64
@ling2_lieanti cobain dong kak💚,0.9671420454978944,0.0296902768313884,0.0031676120124757,positive,64
@ttaa.maaa,0.990652084350586,0.0024150714743882,0.0069328960962593,positive,64
"pas neng seruni, kayane seru di gofood @andi_hermawan_89 @silvia_kusumaningrum89",0.0040477882139384,0.9957643747329712,0.0001877492613857,neutral,64
Salam dr solo.. deket rumah aku itu 😍,0.3923869431018829,0.6042874455451965,0.0033256432507187,neutral,64
@erittananda,0.0201567616313695,0.8914061784744263,0.0884371101856231,neutral,64
Sini yukkk @andi_jaff,0.0001465097593609,0.999277651309967,0.0005758957122452,neutral,64
"Di Solo??? Solo Sama Sukoharjo beda bosss, Solo itu Kota, Sukoharjo Kabupaten.",0.0077919159084558,0.1343710869550705,0.8578370213508606,negative,64
@inamarlianas,0.689511239528656,0.2901267409324646,0.0203620176762342,positive,64
@lisnawatiprimaningsih,0.0003886144841089,0.999421000480652,0.0001904211967485,neutral,64
@anindah01 ✨,0.8613365888595581,0.1311395168304443,0.007523838430643,positive,64
Dmn nihhh,0.9774775505065918,0.0008899053209461,0.0216324832290411,positive,64
Gass bos @theodoric.setiawan,0.0020908094011247,0.9766581654548644,0.021251069381833,neutral,64
@apriliabudi29,0.0015362692065536,0.9982666969299316,0.0001969955046661,neutral,64
@led.dyaa,0.0013605568092316,0.9976356029510498,0.0010038940235972,neutral,64
Baki kab Sukoharjo...mo kearah Daleman,0.0002586418704595,0.934276521205902,0.0654648765921592,neutral,64
Hydroponics itu organic ya ?😂,0.0012002919102087,0.0005524020525626,0.9982473850250244,negative,64
Badabest ini saladnya.... Menunya baanyak & tempatnya nyaman. Pokoke wajib disatronin👌🏻👌🏻👌🏻 #bisa belajar berkebun juga sama ownernya🤗,0.9997912049293518,6.5008774981834e-05,0.0001438001636415,positive,64
@welakuncoro,0.0070051602087914,0.0032109527382999,0.9897838234901428,negative,64
"Minta tolong spill harganya maszzzeeehhh, biar bisa menyesuaikan sangune hehe",0.0039924629963934,0.9081787467002868,0.0878288671374321,neutral,64
@anggiiirahma,0.9963298439979552,0.0017844453686848,0.0018857271643355,positive,64
@febrianto2807 yaaaangggggggggg,0.9991530179977416,0.0002855331695172,0.0005614441470243,positive,64
Kemeruh,0.9937925934791564,0.0003468981012701,0.0058605754747986,positive,64
Hm kapan kesitu y,0.0008669683593325,0.0020751692354679,0.9970579147338868,negative,64
@akuputmel,0.7876139879226685,0.1232644841074943,0.089121513068676,positive,64
